ano_agricola;dsc_safra_previsao;uf;produto;id_produto;dsc_levantamento;id_levantamento;area_plantada_mil_ha;producao_mil_t;producao_acucar_mil_t;producao_etanol_anidro_mil_l;producao_etanol_hidratado_mil_l;producao_etanol_total_mil_l;produtcao_atr_kg_t
2017/18             ;UNICA          ;AC;CANA DE ACUCAR                          ;4238;1º LEV              ;1;1.9;104.2;0;0;6700;6700;108.7
2017/18             ;UNICA          ;AC;CANA DE ACUCAR                          ;4238;2º LEV              ;2;1.9;106.5;0;0;6463.2;6463.2;102.6
2017/18             ;UNICA          ;AC;CANA DE ACUCAR                          ;4238;LEVANT              ;99;0;0;0;0;0;0;0
2017/18             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;1º LEV              ;1;301.7;15538;1326.5;246107;49624;295731;123
2017/18             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;2º LEV              ;2;325.2;16850.6;1553.2;268717.5;62905;331622.4;131.2
2017/18             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;LEVANT              ;99;303.8;13646.9;1064.9;217373;109529;326902;123.6
2017/18             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;1º LEV              ;1;3.6;276.4;14.2;0;6449;6449;93.3
2017/18             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;2º LEV              ;2;3.6;276.4;14.6;0;6642.1;6642.1;96.1
2017/18             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;LEVANT              ;99;3.6;222.1;11.9;0;4845;4845;93.1
2017/18             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;39.3;3106;143.8;70883;68664;139547;126.2
2017/18             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;43.4;3172.1;135.8;56173.2;95801.3;151974.6;127.3
2017/18             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;47.1;3539.7;160.1;74714;105931;180645;135.3
2017/18             ;UNICA          ;CE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;0.8;40;0;0;2795;2795;118.2
2017/18             ;UNICA          ;CE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;0.8;40;0;0;2862.4;2862.4;121
2017/18             ;UNICA          ;CE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;0;0;0;0;0;0;0
2017/18             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;1º LEV              ;1;45.5;2228.6;83.3;86162;20908;107070;123.3
2017/18             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;2º LEV              ;2;47.2;2114.9;94.8;71480.3;17541.7;89022;120.7
2017/18             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;LEVANT              ;99;47.6;2380.7;126.8;77370;13282;90652;122.7
2017/18             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;939.7;70404.3;2394.4;1287132;3064190;4351322;141.6
2017/18             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;930.8;70265.1;2327.2;1083653.5;3224625.5;4308279;139.6
2017/18             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;911.6;70622;2234.6;1060506;3445990;4506496;142.2
2017/18             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;38.9;2097.5;20.9;131978.8;19230.1;151208.9;137
2017/18             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;38.5;2050.5;19.7;120285.4;20050;140335.4;130.2
2017/18             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;38;2220.5;22.6;142972;19688;162660;139.3
2017/18             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;1º LEV              ;1;841.6;65670.3;4512.6;1023881;1422769.6;2446650.6;136.3
2017/18             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;2º LEV              ;2;825.5;64513.8;4464.8;1033564.1;1462780.1;2496344.1;139.3
2017/18             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;LEVANT              ;99;824.9;65017.4;4237.3;1005722;1715029;2720751;140.3
2017/18             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;643.6;49829.6;1532.2;819356;1184082;2003438;101.5
2017/18             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;660.4;50453.7;1615.4;958237.9;1815937.9;2774175.8;128
2017/18             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;666;46940.2;1491.7;866264;1765958;2632222;129.6
2017/18             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;1º LEV              ;1;221.8;15936.4;315;529755;585565;1115320;141.6
2017/18             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;2º LEV              ;2;233.1;16940;391.2;586680.8;637957.5;1224638.3;149.1
2017/18             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;LEVANT              ;99;226.9;16101.9;410.5;511939;593676;1105615;145.2
2017/18             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;13.9;938.1;50.9;38636;5126;43762;138.9
2017/18             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;13.9;938.1;50.9;38636;5126;43762;138.9
2017/18             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;13.5;976.7;45.9;43472;8086;51558;141.9
2017/18             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;1º LEV              ;1;124.4;5874.7;216;167001;136826;303827;128.1
2017/18             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;2º LEV              ;2;125;6189.4;224.3;210469.6;111729.2;322198.8;128.6
2017/18             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;LEVANT              ;99;119.6;5829.5;159;183734;180164;363898;136.5
2017/18             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;259.5;13693.5;1009.7;140292;233138;373430;124.3
2017/18             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;240.7;11860.4;936.2;129810.2;144387.5;274197.7;122.7
2017/18             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;223.2;10819;756.8;91985;227334;319319;124
2017/18             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;1º LEV              ;1;15.6;970.7;70.7;18368;0;18368;109.8
2017/18             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;2º LEV              ;2;15.6;967.1;79.3;20597.4;0;20597.4;123.6
2017/18             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;LEVANT              ;99;15.7;850;63;19577;823;20400;120.1
2017/18             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;1º LEV              ;1;624.6;39947.4;2978.2;568782;745261;1314043;134.9
2017/18             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;2º LEV              ;2;600.8;38713.5;3015;578922.8;654886.7;1233809.5;136.7
2017/18             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;LEVANT              ;99;583.7;37477.4;2929.5;584979;702864;1287843;141.3
2017/18             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;1º LEV              ;1;28;1754.4;16;0;45000;45000;53
2017/18             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;2º LEV              ;2;17.5;1273.1;114.3;0;17393.2;17393.2;117.3
2017/18             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;LEVANT              ;99;17.5;872.1;35.4;0;46416;46416;132.6
2017/18             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;1º LEV              ;1;58.4;2814.4;185.5;43783;20652;64435;109
2017/18             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;2º LEV              ;2;55.1;2575.3;188.9;46778.4;19411.9;66190.3;121.8
2017/18             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;LEVANT              ;99;57.8;2516.1;160.6;32032;44959;76991;119.7
2017/18             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;2.5;118.2;0;0;8000;8000;114.5
2017/18             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;2.5;107.7;0;0;7000;7000;109.9
2017/18             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;1.8;78;0;0;4444;4444;96.4
2017/18             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;1.1;54.8;0;0;3500;3500;108
2017/18             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;1.1;54.8;0;0;3500;3500;108
2017/18             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;1.2;44.8;0;0;2485;2485;93.8
2017/18             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;42.8;1698.9;85.6;25026;43280;68306;122
2017/18             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;44;1755.3;92.4;26977.7;54085.9;81063.5;134.5
2017/18             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;37;1718.8;96.2;24031;46113;70144;128.8
2017/18             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;1º LEV              ;1;4558.4;352214;24964.1;6338642.2;5919745.5;12258387.7;134.6
2017/18             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;2º LEV              ;2;4509.2;352803.9;24069.3;5745577.4;6573910;12319487.3;131.9
2017/18             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;LEVANT              ;99;4558.4;349200.5;23859.1;5942501;7144554;13087055;136.3
2017/18             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;30.8;2315.2;0;116430;79800;196230;147.1
2017/18             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;30.8;2315.2;0;116430;79800;196230;147.1
2017/18             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;30.6;2187.6;0;115747;60566;176313;140.2
2018/19             ;UNICA          ;AC;CANA DE ACUCAR                          ;4238;1º LEV              ;1;1.7;54.7;0;0;3331;3331;103
2018/19             ;UNICA          ;AC;CANA DE ACUCAR                          ;4238;LEVANT              ;99;0;0;0;0;0;0;0
2018/19             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;1º LEV              ;1;301.7;13339.1;1107.3;225413;113997;339410;131.4
2018/19             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;2º LEV              ;2;286.2;15647.9;1220.6;291407.2;102300.2;393707.4;125.8
2018/19             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;3º LEV              ;3;284.1;15944.7;1180.5;266958;184327;451285;126.8
2018/19             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;4º LEV              ;4;293.2;16201.8;1194.8;180350;310059;490409;129.4
2018/19             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;LEVANT              ;99;293.2;16201.8;1194.8;180350;310059;490409;129.4
2018/19             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;1º LEV              ;1;3.5;241.7;13.4;0;5478;5478;96.5
2018/19             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;2º LEV              ;2;3.5;276.3;19.6;0;6052;6052;93
2018/19             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;3º LEV              ;3;3.5;237;12.5;0;5468;5468;94.5
2018/19             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;4º LEV              ;4;3.5;236.9;12.5;0;5468;5468;94.6
2018/19             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;LEVANT              ;99;3.5;236.9;12.5;;5468;5468;94.6
2018/19             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;44.6;3525.5;147.7;65495;104915;170410;127.1
2018/19             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;38.4;3219.9;92.4;71800;106800;178600;131.3
2018/19             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;39.1;3515.4;115.7;71800;147000;218800;141.3
2018/19             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;43.5;3742.9;108;80210;165488;245698;142.9
2018/19             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;43.5;3742.9;108;80210;165488;245698;142.9
2018/19             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;1º LEV              ;1;45.3;2403.6;88.6;94795;19025;113820;121.7
2018/19             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;2º LEV              ;2;45.3;3019;135;108960;22281;131241;111.3
2018/19             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;3º LEV              ;3;44.9;3155.5;130;106220;35176;141396;121.5
2018/19             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;4º LEV              ;4;46.7;3174.1;146.9;111542;25751;137293;124.3
2018/19             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;LEVANT              ;99;46.7;3174.1;146.9;111542;25751;137293;124.3
2018/19             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;909.8;71135.7;2110.6;1361472;3447179;4808651;146.9
2018/19             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;917.1;70949.8;5797.9;1194064;4544551;5738615;164.9
2018/19             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;909.8;69095.1;1749.7;1079557.1;3980000;5059557.1;151.6
2018/19             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;917.1;70001.4;1670;715990;4197093;4913083;144.5
2018/19             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;917.1;70001.4;1670;686734;4035481;4722215;139.9
2018/19             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;37.2;2258.3;23.9;138918;23036;161954;136.9
2018/19             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;35;2027.4;0;126291;19250;145541;137.7
2018/19             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;35.3;2068.4;21.8;137047.7;25100;162147.7;148.5
2018/19             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;35.3;1964.3;21.8;122828;25088;147916;143.6
2018/19             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;35.3;1964.3;21.8;122828;25088;147916;143.6
2018/19             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;1º LEV              ;1;842.2;64421.2;3414.2;1125026;1925551;3050577;137
2018/19             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;2º LEV              ;2;851.3;66645.1;0;1070818;2219229;3290047;137.4
2018/19             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;3º LEV              ;3;848;61619.8;3056.5;929721;2394742.4;3324463.4;144.4
2018/19             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;4º LEV              ;4;848;63199.8;3063.3;824928;2413422;3238350;138.5
2018/19             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;LEVANT              ;99;848;63199.8;3063.3;824928;2413422;3238350;138.5
2018/19             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;660;49349.7;1703.5;1009148;1761758;2770906;132.7
2018/19             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;664.7;49320.6;0;907786;1698714;2606500;126
2018/19             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;3º LEV              ;3;663.4;49144.9;1507.6;1035493;2200000;3235493;145.1
2018/19             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;4º LEV              ;4;647.4;49504.7;944.3;799734;2477161;3276895;133.2
2018/19             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;647.4;49504.7;944.3;799734;2477161;3276895;133.2
2018/19             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;1º LEV              ;1;232.1;16948.6;393;617877;607434;1225311;149.3
2018/19             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;2º LEV              ;2;235.3;18067.1;905.9;573970;512795;1086765;125.5
2018/19             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;3º LEV              ;3;229.8;16756.5;368.2;558695;680000;1238695;150.5
2018/19             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;4º LEV              ;4;228.9;17348.9;370.5;673839;1129792;1803631;201.1
2018/19             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;LEVANT              ;99;228.9;17348.9;370.5;470348;742289;1212637;142.6
2018/19             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;13.5;908.1;40.6;37973;7205;45178;134.2
2018/19             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;13.5;908.1;30.4;37973;7205;45178;134.2
2018/19             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;14.4;1039.4;49;46044;7900;53944;140.5
2018/19             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;14.4;999;47;36093;10033;46126;130.2
2018/19             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;14.4;999;47;36093;10033;46126;130.2
2018/19             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;1º LEV              ;1;119.7;5866.9;139.3;214038;149837;363875;132.5
2018/19             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;2º LEV              ;2;119.7;6290.3;214.9;213801;171045;384846;136.1
2018/19             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;3º LEV              ;3;121.3;6284.4;149.1;179756;221720;401476;135.1
2018/19             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;4º LEV              ;4;122.1;5589.1;117.5;152662;229338;382000;139.7
2018/19             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;LEVANT              ;99;122.1;5589.1;117.5;152662;229338;382000;139.7
2018/19             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;225.2;11660.1;859.9;105316;195491;300807;121.7
2018/19             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;231;11828.6;492.8;133441;272967;406408;125.9
2018/19             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;3º LEV              ;3;237.1;12203.8;802.5;145437;285838;431275;129.7
2018/19             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;4º LEV              ;4;231.2;11425.4;732.8;79843;352050;431893;131.8
2018/19             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;231.2;11425.4;732.8;79843;352050;431893;131.8
2018/19             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;1º LEV              ;1;17.4;1000.3;71.3;27576;0;27576;123.5
2018/19             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;2º LEV              ;2;17.3;1000.3;22.4;31648;0;31648;141.6
2018/19             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;3º LEV              ;3;17.3;1080;80.2;18100;18500;36600;136.5
2018/19             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;4º LEV              ;4;19;1167.2;78.4;18020;19460;37480;126
2018/19             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;LEVANT              ;99;19;1167.2;78.4;18020;19460;37480;126
2018/19             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;1º LEV              ;1;572;37808.9;2758.8;592923;810402;1403325;140.5
2018/19             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;2º LEV              ;2;570.3;36640.5;0;560133;916870;1477003;137.3
2018/19             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;3º LEV              ;3;568.5;35627.6;2188.7;504114;1090507;1594621;141.2
2018/19             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;4º LEV              ;4;569.1;35495.2;2096.2;519439;1099452;1618891;140.2
2018/19             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;LEVANT              ;99;569.1;35495.2;2096.2;517904;1091418;1609322;139.7
2018/19             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;1º LEV              ;1;17.5;879.5;32.7;0;42863;42863;121.4
2018/19             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;2º LEV              ;2;26.8;1400.5;0;0;80000;80000;123.8
2018/19             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;3º LEV              ;3;33.4;1400.5;30;0;61800;61800;97.1
2018/19             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;4º LEV              ;4;21.4;1057.5;21.2;0;58288;58288;114.3
2018/19             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;LEVANT              ;99;21.4;1057.5;21.2;;58288;58288;114.3
2018/19             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;1º LEV              ;1;56.3;2650;128.4;37271;71153;108424;121.1
2018/19             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;2º LEV              ;2;55.9;2639.6;53.8;38301;73369;111670;125.2
2018/19             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;3º LEV              ;3;53.2;2502.3;133.4;21671;92638;114309;133.9
2018/19             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;4º LEV              ;4;53.1;2429.3;118.2;16531;88446;104977;124.7
2018/19             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;LEVANT              ;99;53.1;2429.3;118.2;16531;88446;104977;124.7
2018/19             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;2;80.8;0;0;5963;5963;124.8
2018/19             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;2;80.8;0;0;4600;4600;96.3
2018/19             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;2;75.8;0;0;5100;5100;113.8
2018/19             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;1.3;58;0;0;2100;2100;61.2
2018/19             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;1.3;58;;;2100;2100;61.2
2018/19             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;1;45.1;0;0;2852;2852;107
2018/19             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;1.1;54.4;0;0;3200;3200;99.4
2018/19             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;3º LEV              ;3;0.9;42.5;0;0;2200;2200;87.5
2018/19             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;4º LEV              ;4;0.9;39.1;0;0;2189;2189;94.7
2018/19             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;0.9;39.1;;;2189;2189;94.7
2018/19             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;41.1;1990;104.4;30687;54945;85632;129
2018/19             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;40.4;2048.4;130.7;28640;47636;76276;107.7
2018/19             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;3º LEV              ;3;39.8;1982.4;86.4;22307;52374;74681;110.3
2018/19             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;4º LEV              ;4;36.6;1896.3;99.3;19099;81803;100902;145.7
2018/19             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;36.6;1896.3;99.3;19099;81803;100902;145.7
2018/19             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;1º LEV              ;1;4439.8;337241.4;22339;6070482;6876853;12947335;135.8
2018/19             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;2º LEV              ;2;4476.3;341370.3;18214.3;5745374.5;8293139.4;14038513.9;138.1
2018/19             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;3º LEV              ;3;4458.1;330063.9;20066.6;5545871.7;10000000;15545871.7;144.7
2018/19             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;4º LEV              ;4;4426.2;332880.6;18195.5;5137959;10806319;15944278;139.5
2018/19             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;LEVANT              ;99;4426.2;332880.6;18195.5;5137959;10806319;15944278;139.5
2018/19             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;29.8;2153.8;0;107650;66670;174320;140.6
2018/19             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;30.4;2075.7;107.1;107650;66670;174320;145.9
2018/19             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;30.3;2000;0;69699;85264;154963;133.6
2018/19             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;30.4;2023.9;0;69684;85523;155207;132.2
2018/19             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;30.4;2023.9;;69684;85523;155207;132.2
2019/20             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;1º LEV              ;1;243.7;16004.9;1256.2;228655;223770;452425.1;131.2
2019/20             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;2º LEV              ;2;284.5;17364.8;1377.6;232998;268861.9;501859.8;133.1
2019/20             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;3º LEV              ;3;297.3;18039.3;1315.5;220350;266275;486625;123.1
2019/20             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;4º LEV              ;4;292;17439.5;1394.1;217677;304851.8;522528.8;135.5
2019/20             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;LEVANT              ;99;292;17439.5;1394.1;217677;304851.8;522528.8;135.5
2019/20             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;1º LEV              ;1;3.5;247.6;12.6;0;6108.1;6108.1;95
2019/20             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;2º LEV              ;2;3.5;260.7;13.2;0;6465;6465;95.2
2019/20             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;3º LEV              ;3;3.5;293.5;14.1;0;7824;7824;95.4
2019/20             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;4º LEV              ;4;3.4;290.4;12.3;0;8816;8816;95.9
2019/20             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;LEVANT              ;99;3.4;290.4;12.3;;8816;8816;95.9
2019/20             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;45.3;3545.3;104.3;68594.1;137547.7;206141.9;130.6
2019/20             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;46.5;3855.3;126.9;59731.8;156619.6;216351.4;130.6
2019/20             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;47;4072.5;120;81918.4;165901.6;247820;135.3
2019/20             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;47;4105;118.6;83381;165640;249021;134.4
2019/20             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;47;4105;118.6;83381;165640;249021;134.4
2019/20             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;1º LEV              ;1;48.2;2962.1;137;101597.9;22153.8;123751.7;121.7
2019/20             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;2º LEV              ;2;48.2;3020;143.1;110403;19223;129626;125
2019/20             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;3º LEV              ;3;48.6;2914.3;136;107069;17392;124461;123.9
2019/20             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;4º LEV              ;4;48.6;2883.9;137.6;105342;13576;118918;122.5
