ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
1979/80             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1979/80             ;UNICA          ;SP;SOJA                                    ;4744;560;1050;1.9
1979/80             ;UNICA          ;SP;SOJA                                    ;4744;560;1050;1.9
1979/80             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;AL;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;BA;SOJA                                    ;4744;2.4;3.8;1.6
1980/81             ;UNICA          ;BA;SOJA                                    ;4744;2;4;2
1980/81             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;DF;SOJA                                    ;4744;15;25;1.7
1980/81             ;UNICA          ;DF;SOJA                                    ;4744;15;25;1.7
1980/81             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;GO;SOJA                                    ;4744;294;429;1.5
1980/81             ;UNICA          ;GO;SOJA                                    ;4744;294;429;1.5
1980/81             ;UNICA          ;MA;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;MG;SOJA                                    ;4744;190;285;1.5
1980/81             ;UNICA          ;MG;SOJA                                    ;4744;190;285;1.5
1980/81             ;UNICA          ;MS;SOJA                                    ;4744;812;1413;1.7
1980/81             ;UNICA          ;MS;SOJA                                    ;4744;812;1413;1.7
1980/81             ;UNICA          ;MT;SOJA                                    ;4744;128;230;1.8
1980/81             ;UNICA          ;MT;SOJA                                    ;4744;128;230;1.8
1980/81             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;PR;SOJA                                    ;4744;2350;5240;2.2
1980/81             ;UNICA          ;PR;SOJA                                    ;4744;2350;5240;2.2
1980/81             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;RO;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;RS;SOJA                                    ;4744;3849;6139;1.6
1980/81             ;UNICA          ;RS;SOJA                                    ;4744;3849;6139;1.6
1980/81             ;UNICA          ;SC;SOJA                                    ;4744;510;688;1.3
1980/81             ;UNICA          ;SC;SOJA                                    ;4744;510;688;1.3
1980/81             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1980/81             ;UNICA          ;SP;SOJA                                    ;4744;543;1032;1.9
1980/81             ;UNICA          ;SP;SOJA                                    ;4744;543;1032;1.9
1980/81             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;AL;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;BA;SOJA                                    ;4744;1.2;0.4;0.3
1981/82             ;UNICA          ;BA;SOJA                                    ;4744;1;0;0
1981/82             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;DF;SOJA                                    ;4744;17;32.3;1.9
1981/82             ;UNICA          ;DF;SOJA                                    ;4744;17;32;1.9
1981/82             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;GO;SOJA                                    ;4744;320;576;1.8
1981/82             ;UNICA          ;GO;SOJA                                    ;4744;320;576;1.8
1981/82             ;UNICA          ;MA;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;MG;SOJA                                    ;4744;228;387.6;1.7
1981/82             ;UNICA          ;MG;SOJA                                    ;4744;228;388;1.7
1981/82             ;UNICA          ;MS;SOJA                                    ;4744;832;1468;1.8
1981/82             ;UNICA          ;MS;SOJA                                    ;4744;832;1468.4;1.8
1981/82             ;UNICA          ;MT;SOJA                                    ;4744;195;360.7;1.8
1981/82             ;UNICA          ;MT;SOJA                                    ;4744;195;361;1.9
1981/82             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;PR;SOJA                                    ;4744;2197;4262;1.9
1981/82             ;UNICA          ;PR;SOJA                                    ;4744;2197;4262;1.9
1981/82             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;RO;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;RS;SOJA                                    ;4744;3603;4251.5;1.2
1981/82             ;UNICA          ;RS;SOJA                                    ;4744;3603;4252;1.2
1981/82             ;UNICA          ;SC;SOJA                                    ;4744;484;559;1.2
1981/82             ;UNICA          ;SC;SOJA                                    ;4744;484;559;1.2
1981/82             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1981/82             ;UNICA          ;SP;SOJA                                    ;4744;516;993;1.9
1981/82             ;UNICA          ;SP;SOJA                                    ;4744;516;993;1.9
1981/82             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;AL;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;BA;SOJA                                    ;4744;5;4.5;0.9
1982/83             ;UNICA          ;BA;SOJA                                    ;4744;5;4;0.8
1982/83             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;DF;SOJA                                    ;4744;20;42;2.1
1982/83             ;UNICA          ;DF;SOJA                                    ;4744;20;42;2.1
1982/83             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;GO;SOJA                                    ;4744;370;703;1.9
1982/83             ;UNICA          ;GO;SOJA                                    ;4744;370;703;1.9
1982/83             ;UNICA          ;MA;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;MG;SOJA                                    ;4744;258;464.4;1.8
1982/83             ;UNICA          ;MG;SOJA                                    ;4744;258;464;1.8
1982/83             ;UNICA          ;MS;SOJA                                    ;4744;940;1786;1.9
1982/83             ;UNICA          ;MS;SOJA                                    ;4744;940;1786;1.9
1982/83             ;UNICA          ;MT;SOJA                                    ;4744;317;606;1.9
1982/83             ;UNICA          ;MT;SOJA                                    ;4744;317;606;1.9
1982/83             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;PR;SOJA                                    ;4744;2050;4325;2.1
1982/83             ;UNICA          ;PR;SOJA                                    ;4744;2050;4325;2.1
1982/83             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;RO;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;RS;SOJA                                    ;4744;3567;5200.5;1.5
1982/83             ;UNICA          ;RS;SOJA                                    ;4744;3567;5200;1.5
1982/83             ;UNICA          ;SC;SOJA                                    ;4744;415;436;1.1
1982/83             ;UNICA          ;SC;SOJA                                    ;4744;415;435.7;1
1982/83             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1982/83             ;UNICA          ;SP;SOJA                                    ;4744;470;965.8;2.1
1982/83             ;UNICA          ;SP;SOJA                                    ;4744;470;966;2.1
1982/83             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;AL;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;BA;SOJA                                    ;4744;28;36.4;1.3
1983/84             ;UNICA          ;BA;SOJA                                    ;4744;28;36;1.3
1983/84             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;DF;SOJA                                    ;4744;30;55.7;1.9
1983/84             ;UNICA          ;DF;SOJA                                    ;4744;30;56;1.9
1983/84             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;GO;SOJA                                    ;4744;571;922.2;1.6
1983/84             ;UNICA          ;GO;SOJA                                    ;4744;571;922;1.6
1983/84             ;UNICA          ;MA;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;MG;SOJA                                    ;4744;310;496;1.6
1983/84             ;UNICA          ;MG;SOJA                                    ;4744;310;496;1.6
1983/84             ;UNICA          ;MS;SOJA                                    ;4744;1074;1917;1.8
1983/84             ;UNICA          ;MS;SOJA                                    ;4744;1073.9;1916.9;1.8
1983/84             ;UNICA          ;MT;SOJA                                    ;4744;467;934;2
1983/84             ;UNICA          ;MT;SOJA                                    ;4744;467;934;2
1983/84             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;PR;SOJA                                    ;4744;2200;4114;1.9
1983/84             ;UNICA          ;PR;SOJA                                    ;4744;2200;4114;1.9
1983/84             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;RO;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;RS;SOJA                                    ;4744;3567;5404;1.5
1983/84             ;UNICA          ;RS;SOJA                                    ;4744;3567;5404;1.5
1983/84             ;UNICA          ;SC;SOJA                                    ;4744;436;597;1.4
1983/84             ;UNICA          ;SC;SOJA                                    ;4744;436;597.3;1.4
1983/84             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1983/84             ;UNICA          ;SP;SOJA                                    ;4744;480;864;1.8
1983/84             ;UNICA          ;SP;SOJA                                    ;4744;480;864;1.8
1983/84             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;AL;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;BA;SOJA                                    ;4744;63;75.6;1.2
1984/85             ;UNICA          ;BA;SOJA                                    ;4744;63;76;1.2
1984/85             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;DF;SOJA                                    ;4744;45;91.3;2
1984/85             ;UNICA          ;DF;SOJA                                    ;4744;45;91;2
1984/85             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;GO;SOJA                                    ;4744;690;1266.1;1.8
1984/85             ;UNICA          ;GO;SOJA                                    ;4744;690;1266;1.8
1984/85             ;UNICA          ;MA;SOJA                                    ;4744;10;9;0.9
1984/85             ;UNICA          ;MA;SOJA                                    ;4744;10;9;0.9
1984/85             ;UNICA          ;MG;SOJA                                    ;4744;431;853.4;2
1984/85             ;UNICA          ;MG;SOJA                                    ;4744;431;853;2
1984/85             ;UNICA          ;MS;SOJA                                    ;4744;1307;2562;2
1984/85             ;UNICA          ;MS;SOJA                                    ;4744;1307;2561.7;2
1984/85             ;UNICA          ;MT;SOJA                                    ;4744;795;1653.6;2.1
1984/85             ;UNICA          ;MT;SOJA                                    ;4744;795;1654;2.1
1984/85             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;PR;SOJA                                    ;4744;2170;4448.5;2
1984/85             ;UNICA          ;PR;SOJA                                    ;4744;2170;4448;2
1984/85             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;RO;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;RS;SOJA                                    ;4744;3637;5710.1;1.6
1984/85             ;UNICA          ;RS;SOJA                                    ;4744;3637;5710;1.6
1984/85             ;UNICA          ;SC;SOJA                                    ;4744;432;579;1.3
1984/85             ;UNICA          ;SC;SOJA                                    ;4744;432;578.9;1.3
1984/85             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1984/85             ;UNICA          ;SP;SOJA                                    ;4744;494;963.3;2
1984/85             ;UNICA          ;SP;SOJA                                    ;4744;494;963;1.9
1984/85             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;AL;SOJA                                    ;4744;2;2.8;1.4
1985/86             ;UNICA          ;AL;SOJA                                    ;4744;2;3;1.5
1985/86             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;BA;SOJA                                    ;4744;107;139.1;1.3
1985/86             ;UNICA          ;BA;SOJA                                    ;4744;107;139;1.3
1985/86             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;DF;SOJA                                    ;4744;48.8;83.8;1.7
1985/86             ;UNICA          ;DF;SOJA                                    ;4744;49;84;1.7
1985/86             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;GO;SOJA                                    ;4744;621;1133.3;1.8
1985/86             ;UNICA          ;GO;SOJA                                    ;4744;621;1133;1.8
1985/86             ;UNICA          ;MA;SOJA                                    ;4744;9;14;1.6
1985/86             ;UNICA          ;MA;SOJA                                    ;4744;8.7;13.6;1.6
1985/86             ;UNICA          ;MG;SOJA                                    ;4744;430;778.3;1.8
1985/86             ;UNICA          ;MG;SOJA                                    ;4744;430;778;1.8
1985/86             ;UNICA          ;MS;SOJA                                    ;4744;1234;1900;1.5
1985/86             ;UNICA          ;MS;SOJA                                    ;4744;1234;1900.4;1.5
1985/86             ;UNICA          ;MT;SOJA                                    ;4744;909.5;1910;2.1
1985/86             ;UNICA          ;MT;SOJA                                    ;4744;910;1910;2.1
1985/86             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;PR;SOJA                                    ;4744;2140;2568;1.2
1985/86             ;UNICA          ;PR;SOJA                                    ;4744;2140;2568;1.2
1985/86             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;RO;SOJA                                    ;4744;0.4;0.5;1.2
1985/86             ;UNICA          ;RO;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;RS;SOJA                                    ;4744;3261;3261;1
1985/86             ;UNICA          ;RS;SOJA                                    ;4744;3261;3261;1
1985/86             ;UNICA          ;SC;SOJA                                    ;4744;406;508;1.3
1985/86             ;UNICA          ;SC;SOJA                                    ;4744;406;507.5;1.2
1985/86             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1985/86             ;UNICA          ;SP;SOJA                                    ;4744;476;909.2;1.9
1985/86             ;UNICA          ;SP;SOJA                                    ;4744;476;909;1.9
1985/86             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;AL;SOJA                                    ;4744;2.1;3;1.4
1986/87             ;UNICA          ;AL;SOJA                                    ;4744;2;3;1.5
1986/87             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;BA;SOJA                                    ;4744;170;144.5;0.8
1986/87             ;UNICA          ;BA;SOJA                                    ;4744;170;144;0.8
1986/87             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;DF;SOJA                                    ;4744;43.8;90;2.1
1986/87             ;UNICA          ;DF;SOJA                                    ;4744;44;90;2
1986/87             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;GO;SOJA                                    ;4744;540;1026;1.9
1986/87             ;UNICA          ;GO;SOJA                                    ;4744;540;1026;1.9
1986/87             ;UNICA          ;MA;SOJA                                    ;4744;8;9;1.1
1986/87             ;UNICA          ;MA;SOJA                                    ;4744;8.5;8.8;1
1986/87             ;UNICA          ;MG;SOJA                                    ;4744;415;801;1.9
1986/87             ;UNICA          ;MG;SOJA                                    ;4744;415;801;1.9
1986/87             ;UNICA          ;MS;SOJA                                    ;4744;1184;2309;2
1986/87             ;UNICA          ;MS;SOJA                                    ;4744;1184;2308.8;2
1986/87             ;UNICA          ;MT;SOJA                                    ;4744;1100;2387;2.2
1986/87             ;UNICA          ;MT;SOJA                                    ;4744;1100;2387;2.2
1986/87             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;PR;SOJA                                    ;4744;1776;3853.9;2.2
1986/87             ;UNICA          ;PR;SOJA                                    ;4744;1776;3854;2.2
1986/87             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;RO;SOJA                                    ;4744;0.6;1.1;1.8
1986/87             ;UNICA          ;RO;SOJA                                    ;4744;1;1;1
1986/87             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;RS;SOJA                                    ;4744;3160;5056;1.6
1986/87             ;UNICA          ;RS;SOJA                                    ;4744;3160;5056;1.6
1986/87             ;UNICA          ;SC;SOJA                                    ;4744;360;468;1.3
1986/87             ;UNICA          ;SC;SOJA                                    ;4744;360;468;1.3
1986/87             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1986/87             ;UNICA          ;SP;SOJA                                    ;4744;461.7;923.4;2
1986/87             ;UNICA          ;SP;SOJA                                    ;4744;462;923;2
1986/87             ;UNICA          ;TO;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;AL;SOJA                                    ;4744;2.3;3.5;1.5
1987/88             ;UNICA          ;AL;SOJA                                    ;4744;2;4;2
1987/88             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;BA;SOJA                                    ;4744;228;342;1.5
1987/88             ;UNICA          ;BA;SOJA                                    ;4744;228;342;1.5
1987/88             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;DF;SOJA                                    ;4744;42.7;85.4;2
1987/88             ;UNICA          ;DF;SOJA                                    ;4744;43;85;2
1987/88             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;GO;SOJA                                    ;4744;730.4;1356;1.9
1987/88             ;UNICA          ;GO;SOJA                                    ;4744;730;1356;1.9
1987/88             ;UNICA          ;MA;SOJA                                    ;4744;16;29;1.8
1987/88             ;UNICA          ;MA;SOJA                                    ;4744;16.2;29.2;1.8
1987/88             ;UNICA          ;MG;SOJA                                    ;4744;498;983.6;2
1987/88             ;UNICA          ;MG;SOJA                                    ;4744;498;984;2
1987/88             ;UNICA          ;MS;SOJA                                    ;4744;1231;2548;2.1
1987/88             ;UNICA          ;MS;SOJA                                    ;4744;1231;2548.2;2.1
1987/88             ;UNICA          ;MT;SOJA                                    ;4744;1375;2750;2
1987/88             ;UNICA          ;MT;SOJA                                    ;4744;1375;2750;2
1987/88             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;PI;SOJA                                    ;4744;0.2;0.2;1
1987/88             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;PR;SOJA                                    ;4744;2149;4771;2.2
1987/88             ;UNICA          ;PR;SOJA                                    ;4744;2149;4770.8;2.2
1987/88             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;RO;SOJA                                    ;4744;4.3;7.7;1.8
1987/88             ;UNICA          ;RO;SOJA                                    ;4744;4;8;2
1987/88             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;RS;SOJA                                    ;4744;3476;3615;1
1987/88             ;UNICA          ;RS;SOJA                                    ;4744;3476;3615;1
1987/88             ;UNICA          ;SC;SOJA                                    ;4744;413;586;1.4
1987/88             ;UNICA          ;SC;SOJA                                    ;4744;413;586.5;1.4
1987/88             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1987/88             ;UNICA          ;SP;SOJA                                    ;4744;512.5;1001.9;2
1987/88             ;UNICA          ;SP;SOJA                                    ;4744;512;1002;2
1987/88             ;UNICA          ;TO;SOJA                                    ;4744;28;47;1.7
1987/88             ;UNICA          ;TO;SOJA                                    ;4744;28;47;1.7
1988/89             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;AL;SOJA                                    ;4744;3;4.5;1.5
1988/89             ;UNICA          ;AL;SOJA                                    ;4744;3;4;1.3
1988/89             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;BA;SOJA                                    ;4744;385;596.8;1.6
1988/89             ;UNICA          ;BA;SOJA                                    ;4744;385;597;1.6
1988/89             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;DF;SOJA                                    ;4744;56.3;122.7;2.2
1988/89             ;UNICA          ;DF;SOJA                                    ;4744;56;123;2.2
1988/89             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;GO;SOJA                                    ;4744;990;1980;2
1988/89             ;UNICA          ;GO;SOJA                                    ;4744;990;1980;2
1988/89             ;UNICA          ;MA;SOJA                                    ;4744;22;37;1.7
1988/89             ;UNICA          ;MA;SOJA                                    ;4744;21.9;37.2;1.7
1988/89             ;UNICA          ;MG;SOJA                                    ;4744;595;1207.9;2
1988/89             ;UNICA          ;MG;SOJA                                    ;4744;595;1208;2
1988/89             ;UNICA          ;MS;SOJA                                    ;4744;1300;2860;2.2
1988/89             ;UNICA          ;MS;SOJA                                    ;4744;1300;2860;2.2
1988/89             ;UNICA          ;MT;SOJA                                    ;4744;1708.2;3689.7;2.2
1988/89             ;UNICA          ;MT;SOJA                                    ;4744;1708;3690;2.2
1988/89             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;PI;SOJA                                    ;4744;0.2;0.2;1
1988/89             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;PR;SOJA                                    ;4744;2407;5054;2.1
1988/89             ;UNICA          ;PR;SOJA                                    ;4744;2406.9;5054.5;2.1
1988/89             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;RO;SOJA                                    ;4744;15.6;31.2;2
1988/89             ;UNICA          ;RO;SOJA                                    ;4744;16;31;1.9
1988/89             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;RS;SOJA                                    ;4744;3684;6262.8;1.7
1988/89             ;UNICA          ;RS;SOJA                                    ;4744;3684;6263;1.7
1988/89             ;UNICA          ;SC;SOJA                                    ;4744;434;629;1.4
1988/89             ;UNICA          ;SC;SOJA                                    ;4744;433.7;628.9;1.4
1988/89             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1988/89             ;UNICA          ;SP;SOJA                                    ;4744;594;1348.4;2.3
1988/89             ;UNICA          ;SP;SOJA                                    ;4744;594;1348;2.3
1988/89             ;UNICA          ;TO;SOJA                                    ;4744;59;104;1.8
1988/89             ;UNICA          ;TO;SOJA                                    ;4744;59;104.4;1.8
1989/90             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;AL;SOJA                                    ;4744;3;4.5;1.5
1989/90             ;UNICA          ;AL;SOJA                                    ;4744;3;4;1.3
1989/90             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;BA;SOJA                                    ;4744;366;256.2;0.7
1989/90             ;UNICA          ;BA;SOJA                                    ;4744;366;256;0.7
1989/90             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;DF;SOJA                                    ;4744;53.5;79.6;1.5
1989/90             ;UNICA          ;DF;SOJA                                    ;4744;54;80;1.5
1989/90             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;GO;SOJA                                    ;4744;940.5;1410.8;1.5
1989/90             ;UNICA          ;GO;SOJA                                    ;4744;940;1411;1.5
1989/90             ;UNICA          ;MA;SOJA                                    ;4744;16;7;0.4
1989/90             ;UNICA          ;MA;SOJA                                    ;4744;16;6.7;0.4
1989/90             ;UNICA          ;MG;SOJA                                    ;4744;583;874.5;1.5
1989/90             ;UNICA          ;MG;SOJA                                    ;4744;583;874;1.5
1989/90             ;UNICA          ;MS;SOJA                                    ;4744;1209;1934;1.6
1989/90             ;UNICA          ;MS;SOJA                                    ;4744;1209;1934.4;1.6
1989/90             ;UNICA          ;MT;SOJA                                    ;4744;1503;2900.8;1.9
1989/90             ;UNICA          ;MT;SOJA                                    ;4744;1503;2901;1.9
1989/90             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
